Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Weekly_Sales
5,2,10/26/2012,71.7,3.506,1547.61,1.74,NA,133.31,598.74,224.0378139,5.422,FALSE,11523.89
5,3,2/5/2010,39.7,2.572,NA,NA,NA,NA,NA,211.6539716,6.566,FALSE,4190.2
5,3,2/12/2010,39.81,2.548,NA,NA,NA,NA,NA,211.8004698,6.566,TRUE,3661.66
5,3,2/19/2010,41.14,2.514,NA,NA,NA,NA,NA,211.8471283,6.566,FALSE,3475.84
5,3,2/26/2010,46.7,2.561,NA,NA,NA,NA,NA,211.8771468,6.566,FALSE,3181.87
5,3,3/5/2010,48.89,2.625,NA,NA,NA,NA,NA,211.9071653,6.566,FALSE,3457.45
5,3,3/12/2010,58.5,2.667,NA,NA,NA,NA,NA,211.9371839,6.566,FALSE,3092.2
5,3,3/19/2010,55.46,2.72,NA,NA,NA,NA,NA,211.770897,6.566,FALSE,2198.92
5,3,3/26/2010,52.47,2.732,NA,NA,NA,NA,NA,211.5718925,6.566,FALSE,3669.8
5,3,4/2/2010,63.18,2.719,NA,NA,NA,NA,NA,211.372888,6.465,FALSE,3146.27
5,3,4/9/2010,65.19,2.77,NA,NA,NA,NA,NA,211.1738835,6.465,FALSE,3118.68
5,3,4/16/2010,65.3,2.808,NA,NA,NA,NA,NA,211.0388528,6.465,FALSE,3367.41
5,3,4/23/2010,65.13,2.795,NA,NA,NA,NA,NA,210.9891204,6.465,FALSE,2989.9
5,3,4/30/2010,67.53,2.78,NA,NA,NA,NA,NA,210.939388,6.465,FALSE,3105.62
5,3,5/7/2010,71.53,2.835,NA,NA,NA,NA,NA,210.8896556,6.465,FALSE,3296.59
5,3,5/14/2010,74.79,2.854,NA,NA,NA,NA,NA,210.8872772,6.465,FALSE,2836.67
5,3,5/21/2010,75.2,2.826,NA,NA,NA,NA,NA,211.169023,6.465,FALSE,2682.95
5,3,5/28/2010,79.81,2.759,NA,NA,NA,NA,NA,211.4507688,6.465,FALSE,2917.45
5,3,6/4/2010,79.54,2.705,NA,NA,NA,NA,NA,211.7325146,6.465,FALSE,3137.7
5,3,6/11/2010,80.7,2.668,NA,NA,NA,NA,NA,212.0142605,6.465,FALSE,2780.03
5,3,6/18/2010,83.91,2.637,NA,NA,NA,NA,NA,212.0119769,6.465,FALSE,2796.35
5,3,6/25/2010,83.72,2.653,NA,NA,NA,NA,NA,211.8960815,6.465,FALSE,2725.04
5,3,7/2/2010,81.25,2.669,NA,NA,NA,NA,NA,211.7801861,6.496,FALSE,2878.98
5,3,7/9/2010,81.14,2.642,NA,NA,NA,NA,NA,211.6642907,6.496,FALSE,2670.06
5,3,7/16/2010,83.98,2.623,NA,NA,NA,NA,NA,211.6561123,6.496,FALSE,3056.2
5,3,7/23/2010,83.66,2.608,NA,NA,NA,NA,NA,211.7915565,6.496,FALSE,4052.25
5,3,7/30/2010,82.46,2.64,NA,NA,NA,NA,NA,211.9270006,6.496,FALSE,5655.56
5,3,8/6/2010,86.1,2.627,NA,NA,NA,NA,NA,212.0624447,6.496,FALSE,10624.84
5,3,8/13/2010,87.41,2.692,NA,NA,NA,NA,NA,212.1978889,6.496,FALSE,8295.14
5,3,8/20/2010,87.71,2.664,NA,NA,NA,NA,NA,212.1608984,6.496,FALSE,9458.37
5,3,8/27/2010,87.05,2.619,NA,NA,NA,NA,NA,212.123908,6.496,FALSE,14786.87
5,3,9/3/2010,84.06,2.577,NA,NA,NA,NA,NA,212.0869176,6.496,FALSE,4653.67
5,3,9/10/2010,79.86,2.565,NA,NA,NA,NA,NA,212.0499271,6.496,TRUE,3558.06
5,3,9/17/2010,82.28,2.582,NA,NA,NA,NA,NA,212.0769346,6.496,FALSE,3354.14
5,3,9/24/2010,78.53,2.624,NA,NA,NA,NA,NA,212.1519404,6.496,FALSE,3604.15
5,3,10/1/2010,71.1,2.603,NA,NA,NA,NA,NA,212.2269463,6.768,FALSE,3420.21
5,3,10/8/2010,64.99,2.633,NA,NA,NA,NA,NA,212.3019522,6.768,FALSE,3263.12
5,3,10/15/2010,68.11,2.72,NA,NA,NA,NA,NA,212.3691867,6.768,FALSE,3156.79
5,3,10/22/2010,70.96,2.725,NA,NA,NA,NA,NA,212.4169928,6.768,FALSE,3323.35
5,3,10/29/2010,70.58,2.716,NA,NA,NA,NA,NA,212.464799,6.768,FALSE,2725.52
5,3,11/5/2010,58.88,2.689,NA,NA,NA,NA,NA,212.5126051,6.768,FALSE,3191.99
5,3,11/12/2010,62.37,2.728,NA,NA,NA,NA,NA,212.5604113,6.768,FALSE,3353.75
5,3,11/19/2010,52.52,2.771,NA,NA,NA,NA,NA,212.445487,6.768,FALSE,3051.26
5,3,11/26/2010,66.15,2.735,NA,NA,NA,NA,NA,212.303441,6.768,TRUE,3546.09
5,3,12/3/2010,51.31,2.708,NA,NA,NA,NA,NA,212.1613951,6.768,FALSE,3369.49
5,3,12/10/2010,48.27,2.843,NA,NA,NA,NA,NA,212.0193491,6.768,FALSE,4030.88
5,3,12/17/2010,51.61,2.869,NA,NA,NA,NA,NA,211.9580815,6.768,FALSE,4209.95
5,3,12/24/2010,55.01,2.886,NA,NA,NA,NA,NA,211.9573978,6.768,FALSE,4951.3
5,3,12/31/2010,49.79,2.943,NA,NA,NA,NA,NA,211.9567142,6.768,TRUE,2553.14
5,3,1/7/2011,48.3,2.976,NA,NA,NA,NA,NA,211.9560305,6.634,FALSE,4278.89
5,3,1/14/2011,37.74,2.983,NA,NA,NA,NA,NA,212.008514,6.634,FALSE,4437.11
5,3,1/21/2011,45.41,3.016,NA,NA,NA,NA,NA,212.3800012,6.634,FALSE,4607.67
5,3,1/28/2011,44.5,3.01,NA,NA,NA,NA,NA,212.7514884,6.634,FALSE,3952.07
5,3,2/4/2011,41.67,2.989,NA,NA,NA,NA,NA,213.1229755,6.634,FALSE,3489.76
5,3,2/11/2011,38.25,3.022,NA,NA,NA,NA,NA,213.4944627,6.634,TRUE,3711.91
5,3,2/18/2011,58.83,3.045,NA,NA,NA,NA,NA,213.8068304,6.634,FALSE,3345.26
5,3,2/25/2011,63.35,3.065,NA,NA,NA,NA,NA,214.0955503,6.634,FALSE,3070.12
5,3,3/4/2011,60.35,3.288,NA,NA,NA,NA,NA,214.3842702,6.634,FALSE,3483.66
5,3,3/11/2011,55.74,3.459,NA,NA,NA,NA,NA,214.6729901,6.634,FALSE,3105.3
5,3,3/18/2011,64.31,3.488,NA,NA,NA,NA,NA,214.9257339,6.634,FALSE,2461.03
5,3,3/25/2011,70.71,3.473,NA,NA,NA,NA,NA,215.1640872,6.634,FALSE,2552.08
5,3,4/1/2011,61.5,3.524,NA,NA,NA,NA,NA,215.4024406,6.489,FALSE,3704.93
5,3,4/8/2011,69.64,3.622,NA,NA,NA,NA,NA,215.6407939,6.489,FALSE,4203.47
5,3,4/15/2011,72.02,3.743,NA,NA,NA,NA,NA,215.8592673,6.489,FALSE,3128.39
5,3,4/22/2011,74.34,3.807,NA,NA,NA,NA,NA,216.0280407,6.489,FALSE,3112.16
5,3,4/29/2011,74.75,3.81,NA,NA,NA,NA,NA,216.1968142,6.489,FALSE,2334.26
5,3,5/6/2011,66.27,3.906,NA,NA,NA,NA,NA,216.3655877,6.489,FALSE,3753.33
5,3,5/13/2011,77.38,3.899,NA,NA,NA,NA,NA,216.5343611,6.489,FALSE,3312.24
5,3,5/20/2011,71.37,3.907,NA,NA,NA,NA,NA,216.3023847,6.489,FALSE,2887.87
5,3,5/27/2011,80.14,3.786,NA,NA,NA,NA,NA,216.0704083,6.489,FALSE,2665.4
5,3,6/3/2011,83.81,3.699,NA,NA,NA,NA,NA,215.8384319,6.489,FALSE,2468.49
5,3,6/10/2011,83.61,3.648,NA,NA,NA,NA,NA,215.6064555,6.489,FALSE,2765.17
5,3,6/17/2011,86.84,3.637,NA,NA,NA,NA,NA,215.560463,6.489,FALSE,2474.41
5,3,6/24/2011,84.76,3.594,NA,NA,NA,NA,NA,215.6539583,6.489,FALSE,2655.13
5,3,7/1/2011,85.81,3.524,NA,NA,NA,NA,NA,215.7474537,6.529,FALSE,3257.51
5,3,7/8/2011,86.64,3.48,NA,NA,NA,NA,NA,215.8409491,6.529,FALSE,3559.92
5,3,7/15/2011,88.64,3.575,NA,NA,NA,NA,NA,215.9250696,6.529,FALSE,3750.16
5,3,7/22/2011,86.97,3.651,NA,NA,NA,NA,NA,215.985753,6.529,FALSE,4595.98
5,3,7/29/2011,89.42,3.682,NA,NA,NA,NA,NA,216.0464364,6.529,FALSE,4687.21
5,3,8/5/2011,91.07,3.684,NA,NA,NA,NA,NA,216.1071198,6.529,FALSE,8116.08
5,3,8/12/2011,90.16,3.638,NA,NA,NA,NA,NA,216.1678032,6.529,FALSE,9080.03
5,3,8/19/2011,89.35,3.554,NA,NA,NA,NA,NA,216.2311855,6.529,FALSE,11071.02
5,3,8/26/2011,89.18,3.523,NA,NA,NA,NA,NA,216.2950176,6.529,FALSE,17995.36
5,3,9/2/2011,90.38,3.533,NA,NA,NA,NA,NA,216.3588498,6.529,FALSE,5408.95
5,3,9/9/2011,79.04,3.546,NA,NA,NA,NA,NA,216.4226819,6.529,TRUE,3670.86
5,3,9/16/2011,83.55,3.526,NA,NA,NA,NA,NA,216.6033083,6.529,FALSE,3469.12
5,3,9/23/2011,78.01,3.467,NA,NA,NA,NA,NA,216.9396605,6.529,FALSE,3191.63
5,3,9/30/2011,81.16,3.355,NA,NA,NA,NA,NA,217.2760127,6.529,FALSE,2992.3
5,3,10/7/2011,71.64,3.285,NA,NA,NA,NA,NA,217.6123648,6.3,FALSE,3683.48
5,3,10/14/2011,72.36,3.274,NA,NA,NA,NA,NA,217.9237458,6.3,FALSE,3344.87
5,3,10/21/2011,66.9,3.353,NA,NA,NA,NA,NA,218.0852999,6.3,FALSE,3186.94
5,3,10/28/2011,69.27,3.372,NA,NA,NA,NA,NA,218.2468539,6.3,FALSE,2598.69
5,3,11/4/2011,56.71,3.332,NA,NA,NA,NA,NA,218.408408,6.3,FALSE,3035.78
5,3,11/11/2011,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,218.5699621,6.3,FALSE,3498.66
5,3,11/18/2011,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,FALSE,3582.18
5,3,11/25/2011,61.93,3.236,107.42,7,29333.06,8,826.06,219.0428204,6.3,TRUE,3615.91
5,3,12/2/2011,51.14,3.172,2359.44,4,658.01,901.67,24751.93,219.2917287,6.3,FALSE,3637.95
5,3,12/9/2011,44.12,3.158,2546.5,NA,83.07,523.27,3118.64,219.540637,6.3,FALSE,3614.45
5,3,12/16/2011,54.42,3.159,802.42,NA,78.77,319.84,1940.54,219.7596266,6.3,FALSE,4308.77
5,3,12/23/2011,50.33,3.112,225.21,0.15,427.57,NA,1443.04,219.9387246,6.3,FALSE,4662.28
5,3,12/30/2011,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.1178226,6.3,TRUE,2872.36
5,3,1/6/2012,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.943,FALSE,4921.17
5,3,1/13/2012,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,FALSE,4384.2
5,3,1/20/2012,54.65,3.268,761.25,2100.24,NA,132.63,1276.75,220.5694104,5.943,FALSE,4125.34
5,3,1/27/2012,54.63,3.29,573.64,969.68,NA,12,861.28,220.6628023,5.943,FALSE,4069.05
5,3,2/3/2012,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,220.7561941,5.943,FALSE,3914.2
5,3,2/10/2012,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,220.849586,5.943,TRUE,3777.11
5,3,2/17/2012,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,221.0106341,5.943,FALSE,3576.58
5,3,2/24/2012,57.75,3.555,2220.32,1407.4,NA,145.46,2657.52,221.2224243,5.943,FALSE,3608.3
5,3,3/2/2012,60.66,3.63,6172.7,123.32,1,3063.26,1213.59,221.4342146,5.943,FALSE,3247.97
5,3,3/9/2012,57.69,3.669,1842.42,51.27,2,109.67,5043.45,221.6460048,5.943,FALSE,3101.17
5,3,3/16/2012,63.55,3.734,1879.87,30.7,2.24,585.12,1765.08,221.7989713,5.943,FALSE,2913.29
5,3,3/23/2012,64.44,3.787,694.24,32.75,5.59,210.09,775.7,221.8735063,5.943,FALSE,2798.31
5,3,3/30/2012,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943,FALSE,3258.01
5,3,4/6/2012,70.4,3.891,5174.35,NA,6.48,1489.1,2264.89,222.0225762,5.801,FALSE,2800.38
5,3,4/13/2012,70.56,3.891,1562.33,758.49,NA,206,1642.42,222.0971111,5.801,FALSE,2901.35
5,3,4/20/2012,67.33,3.877,1197.53,225.78,3,247.94,1499.51,222.1512315,5.801,FALSE,3087.96
5,3,4/27/2012,68.96,3.814,1127.44,NA,5.05,33.35,2598.67,222.2053519,5.801,FALSE,3596.82
5,3,5/4/2012,77.1,3.749,6396.61,NA,83.63,1183.64,2813.83,222.2594722,5.801,FALSE,3852.81
5,3,5/11/2012,73.45,3.688,4668.2,NA,42.75,709.19,1740.42,222.3135926,5.801,FALSE,3458.58
5,3,5/18/2012,70.45,3.63,2639.05,NA,65.34,243.73,2119.63,222.330443,5.801,FALSE,2768.71
5,3,5/25/2012,78.23,3.561,3784.86,NA,431.99,225.2,2239.68,222.3323853,5.801,FALSE,2651.33
5,3,6/1/2012,79.72,3.501,2840.78,NA,41.58,393.41,2114,222.3343277,5.801,FALSE,2865.18
5,3,6/8/2012,81.02,3.452,4488.47,NA,0.24,231.16,1246.89,222.33627,5.801,FALSE,3320.86
5,3,6/15/2012,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,FALSE,2558.99
5,3,6/22/2012,80.57,3.346,2046.93,8.8,NA,677.36,2762.83,222.3900046,5.801,FALSE,2529
5,3,6/29/2012,87.08,3.286,1053.25,12.75,NA,113.8,1300.11,222.4307191,5.801,FALSE,2595.54
5,3,7/6/2012,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,FALSE,2496.04
5,3,7/13/2012,80.78,3.256,1471.06,1,12,889.18,798.44,222.5121481,5.603,FALSE,3798.11
5,3,7/20/2012,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,FALSE,5153.97
5,3,7/27/2012,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,FALSE,4140.44
5,3,8/3/2012,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,FALSE,6230.98
5,3,8/10/2012,86.96,3.494,3261.56,15,0.5,1687.13,2102.31,222.5472987,5.603,FALSE,7989.8
5,3,8/17/2012,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,222.6276753,5.603,FALSE,8699.48
5,3,8/24/2012,79.45,3.62,1985.37,68,4.54,627.6,1355.17,222.7617437,5.603,FALSE,11627.04
5,3,8/31/2012,84.25,3.638,5211.69,49,13,2799.14,2740.48,222.8958121,5.603,FALSE,16381.04
5,3,9/7/2012,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,223.0298805,5.603,TRUE,5697.78
5,3,9/14/2012,76.65,3.717,2027.18,4,4.55,1354.97,3535.01,223.1734167,5.603,FALSE,3573.3
5,3,9/21/2012,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,223.3737593,5.603,FALSE,3976.11
5,3,9/28/2012,78.33,3.666,1279.39,NA,0.55,425.98,1492.6,223.5741019,5.603,FALSE,3661.62
5,3,10/5/2012,71.17,3.617,2048.94,NA,6.02,1121.58,2070.87,223.7744444,5.422,FALSE,3419.08
5,3,10/12/2012,66.24,3.601,1355.87,NA,4,453.98,3562.36,223.974787,5.422,FALSE,3083.02
5,3,10/19/2012,69.17,3.594,908.91,NA,NA,NA,709.95,224.0192873,5.422,FALSE,3312.98
5,3,10/26/2012,71.7,3.506,1547.61,1.74,NA,133.31,598.74,224.0378139,5.422,FALSE,3459.89
5,4,2/5/2010,39.7,2.572,NA,NA,NA,NA,NA,211.6539716,6.566,FALSE,9282.86
5,4,2/12/2010,39.81,2.548,NA,NA,NA,NA,NA,211.8004698,6.566,TRUE,9266.08
5,4,2/19/2010,41.14,2.514,NA,NA,NA,NA,NA,211.8471283,6.566,FALSE,9595.35
5,4,2/26/2010,46.7,2.561,NA,NA,NA,NA,NA,211.8771468,6.566,FALSE,9297.39
5,4,3/5/2010,48.89,2.625,NA,NA,NA,NA,NA,211.9071653,6.566,FALSE,9610.15
5,4,3/12/2010,58.5,2.667,NA,NA,NA,NA,NA,211.9371839,6.566,FALSE,8893.44
5,4,3/19/2010,55.46,2.72,NA,NA,NA,NA,NA,211.770897,6.566,FALSE,9257.55
5,4,3/26/2010,52.47,2.732,NA,NA,NA,NA,NA,211.5718925,6.566,FALSE,8727.31
5,4,4/2/2010,63.18,2.719,NA,NA,NA,NA,NA,211.372888,6.465,FALSE,10896.34
5,4,4/9/2010,65.19,2.77,NA,NA,NA,NA,NA,211.1738835,6.465,FALSE,9767.68
5,4,4/16/2010,65.3,2.808,NA,NA,NA,NA,NA,211.0388528,6.465,FALSE,9261.65
5,4,4/23/2010,65.13,2.795,NA,NA,NA,NA,NA,210.9891204,6.465,FALSE,9591.46
5,4,4/30/2010,67.53,2.78,NA,NA,NA,NA,NA,210.939388,6.465,FALSE,9684.58
5,4,5/7/2010,71.53,2.835,NA,NA,NA,NA,NA,210.8896556,6.465,FALSE,9996.81
5,4,5/14/2010,74.79,2.854,NA,NA,NA,NA,NA,210.8872772,6.465,FALSE,8606.89
5,4,5/21/2010,75.2,2.826,NA,NA,NA,NA,NA,211.169023,6.465,FALSE,9992.55
5,4,5/28/2010,79.81,2.759,NA,NA,NA,NA,NA,211.4507688,6.465,FALSE,9914.1
5,4,6/4/2010,79.54,2.705,NA,NA,NA,NA,NA,211.7325146,6.465,FALSE,10935.35
5,4,6/11/2010,80.7,2.668,NA,NA,NA,NA,NA,212.0142605,6.465,FALSE,9809.41
5,4,6/18/2010,83.91,2.637,NA,NA,NA,NA,NA,212.0119769,6.465,FALSE,10308.35
5,4,6/25/2010,83.72,2.653,NA,NA,NA,NA,NA,211.8960815,6.465,FALSE,9641.78
5,4,7/2/2010,81.25,2.669,NA,NA,NA,NA,NA,211.7801861,6.496,FALSE,10374.12
5,4,7/9/2010,81.14,2.642,NA,NA,NA,NA,NA,211.6642907,6.496,FALSE,9976.39
5,4,7/16/2010,83.98,2.623,NA,NA,NA,NA,NA,211.6561123,6.496,FALSE,8917.76
5,4,7/23/2010,83.66,2.608,NA,NA,NA,NA,NA,211.7915565,6.496,FALSE,9497.6
5,4,7/30/2010,82.46,2.64,NA,NA,NA,NA,NA,211.9270006,6.496,FALSE,9829.25
5,4,8/6/2010,86.1,2.627,NA,NA,NA,NA,NA,212.0624447,6.496,FALSE,10438.13
5,4,8/13/2010,87.41,2.692,NA,NA,NA,NA,NA,212.1978889,6.496,FALSE,10337.95
5,4,8/20/2010,87.71,2.664,NA,NA,NA,NA,NA,212.1608984,6.496,FALSE,10508.54
5,4,8/27/2010,87.05,2.619,NA,NA,NA,NA,NA,212.123908,6.496,FALSE,9821.49
5,4,9/3/2010,84.06,2.577,NA,NA,NA,NA,NA,212.0869176,6.496,FALSE,10430.17
5,4,9/10/2010,79.86,2.565,NA,NA,NA,NA,NA,212.0499271,6.496,TRUE,9619.2
5,4,9/17/2010,82.28,2.582,NA,NA,NA,NA,NA,212.0769346,6.496,FALSE,9814.16
5,4,9/24/2010,78.53,2.624,NA,NA,NA,NA,NA,212.1519404,6.496,FALSE,9122.95
5,4,10/1/2010,71.1,2.603,NA,NA,NA,NA,NA,212.2269463,6.768,FALSE,8944.69
5,4,10/8/2010,64.99,2.633,NA,NA,NA,NA,NA,212.3019522,6.768,FALSE,9098.25
5,4,10/15/2010,68.11,2.72,NA,NA,NA,NA,NA,212.3691867,6.768,FALSE,8794.01
5,4,10/22/2010,70.96,2.725,NA,NA,NA,NA,NA,212.4169928,6.768,FALSE,8185.6
5,4,10/29/2010,70.58,2.716,NA,NA,NA,NA,NA,212.464799,6.768,FALSE,8939.77
5,4,11/5/2010,58.88,2.689,NA,NA,NA,NA,NA,212.5126051,6.768,FALSE,11255.26
5,4,11/12/2010,62.37,2.728,NA,NA,NA,NA,NA,212.5604113,6.768,FALSE,9254.68
5,4,11/19/2010,52.52,2.771,NA,NA,NA,NA,NA,212.445487,6.768,FALSE,9683.99
5,4,11/26/2010,66.15,2.735,NA,NA,NA,NA,NA,212.303441,6.768,TRUE,10664.3
5,4,12/3/2010,51.31,2.708,NA,NA,NA,NA,NA,212.1613951,6.768,FALSE,10108.26
5,4,12/10/2010,48.27,2.843,NA,NA,NA,NA,NA,212.0193491,6.768,FALSE,10442.94
5,4,12/17/2010,51.61,2.869,NA,NA,NA,NA,NA,211.9580815,6.768,FALSE,9994.98
5,4,12/24/2010,55.01,2.886,NA,NA,NA,NA,NA,211.9573978,6.768,FALSE,11541.11
5,4,12/31/2010,49.79,2.943,NA,NA,NA,NA,NA,211.9567142,6.768,TRUE,10415.51
5,4,1/7/2011,48.3,2.976,NA,NA,NA,NA,NA,211.9560305,6.634,FALSE,9872.7
5,4,1/14/2011,37.74,2.983,NA,NA,NA,NA,NA,212.008514,6.634,FALSE,9371.89
5,4,1/21/2011,45.41,3.016,NA,NA,NA,NA,NA,212.3800012,6.634,FALSE,8474.02
5,4,1/28/2011,44.5,3.01,NA,NA,NA,NA,NA,212.7514884,6.634,FALSE,9085.46
5,4,2/4/2011,41.67,2.989,NA,NA,NA,NA,NA,213.1229755,6.634,FALSE,10043.23
5,4,2/11/2011,38.25,3.022,NA,NA,NA,NA,NA,213.4944627,6.634,TRUE,9956.35
5,4,2/18/2011,58.83,3.045,NA,NA,NA,NA,NA,213.8068304,6.634,FALSE,9800.78
5,4,2/25/2011,63.35,3.065,NA,NA,NA,NA,NA,214.0955503,6.634,FALSE,9623.3
5,4,3/4/2011,60.35,3.288,NA,NA,NA,NA,NA,214.3842702,6.634,FALSE,10592.48
5,4,3/11/2011,55.74,3.459,NA,NA,NA,NA,NA,214.6729901,6.634,FALSE,9341.24
5,4,3/18/2011,64.31,3.488,NA,NA,NA,NA,NA,214.9257339,6.634,FALSE,9227.02
5,4,3/25/2011,70.71,3.473,NA,NA,NA,NA,NA,215.1640872,6.634,FALSE,9595.3
5,4,4/1/2011,61.5,3.524,NA,NA,NA,NA,NA,215.4024406,6.489,FALSE,9449.83
5,4,4/8/2011,69.64,3.622,NA,NA,NA,NA,NA,215.6407939,6.489,FALSE,9462.52
5,4,4/15/2011,72.02,3.743,NA,NA,NA,NA,NA,215.8592673,6.489,FALSE,9220.64
5,4,4/22/2011,74.34,3.807,NA,NA,NA,NA,NA,216.0280407,6.489,FALSE,9769.34
5,4,4/29/2011,74.75,3.81,NA,NA,NA,NA,NA,216.1968142,6.489,FALSE,9761.36
5,4,5/6/2011,66.27,3.906,NA,NA,NA,NA,NA,216.3655877,6.489,FALSE,10262.18
5,4,5/13/2011,77.38,3.899,NA,NA,NA,NA,NA,216.5343611,6.489,FALSE,9315.97
5,4,5/20/2011,71.37,3.907,NA,NA,NA,NA,NA,216.3023847,6.489,FALSE,9755.99
5,4,5/27/2011,80.14,3.786,NA,NA,NA,NA,NA,216.0704083,6.489,FALSE,9247.44
5,4,6/3/2011,83.81,3.699,NA,NA,NA,NA,NA,215.8384319,6.489,FALSE,10821.06
5,4,6/10/2011,83.61,3.648,NA,NA,NA,NA,NA,215.6064555,6.489,FALSE,9937.24
5,4,6/17/2011,86.84,3.637,NA,NA,NA,NA,NA,215.560463,6.489,FALSE,9380.35
5,4,6/24/2011,84.76,3.594,NA,NA,NA,NA,NA,215.6539583,6.489,FALSE,9209.77
5,4,7/1/2011,85.81,3.524,NA,NA,NA,NA,NA,215.7474537,6.529,FALSE,10113.24
5,4,7/8/2011,86.64,3.48,NA,NA,NA,NA,NA,215.8409491,6.529,FALSE,10212.96
5,4,7/15/2011,88.64,3.575,NA,NA,NA,NA,NA,215.9250696,6.529,FALSE,8953.79
5,4,7/22/2011,86.97,3.651,NA,NA,NA,NA,NA,215.985753,6.529,FALSE,9635.7
5,4,7/29/2011,89.42,3.682,NA,NA,NA,NA,NA,216.0464364,6.529,FALSE,8725.77
5,4,8/5/2011,91.07,3.684,NA,NA,NA,NA,NA,216.1071198,6.529,FALSE,10727.15
5,4,8/12/2011,90.16,3.638,NA,NA,NA,NA,NA,216.1678032,6.529,FALSE,9827.54
5,4,8/19/2011,89.35,3.554,NA,NA,NA,NA,NA,216.2311855,6.529,FALSE,9684.23
5,4,8/26/2011,89.18,3.523,NA,NA,NA,NA,NA,216.2950176,6.529,FALSE,9757.76
5,4,9/2/2011,90.38,3.533,NA,NA,NA,NA,NA,216.3588498,6.529,FALSE,10482.68
5,4,9/9/2011,79.04,3.546,NA,NA,NA,NA,NA,216.4226819,6.529,TRUE,10079.61
5,4,9/16/2011,83.55,3.526,NA,NA,NA,NA,NA,216.6033083,6.529,FALSE,9350.92
5,4,9/23/2011,78.01,3.467,NA,NA,NA,NA,NA,216.9396605,6.529,FALSE,9137.55
5,4,9/30/2011,81.16,3.355,NA,NA,NA,NA,NA,217.2760127,6.529,FALSE,9191.13
5,4,10/7/2011,71.64,3.285,NA,NA,NA,NA,NA,217.6123648,6.3,FALSE,10429.34
5,4,10/14/2011,72.36,3.274,NA,NA,NA,NA,NA,217.9237458,6.3,FALSE,8851.29
5,4,10/21/2011,66.9,3.353,NA,NA,NA,NA,NA,218.0852999,6.3,FALSE,9063.22
5,4,10/28/2011,69.27,3.372,NA,NA,NA,NA,NA,218.2468539,6.3,FALSE,9678.71
5,4,11/4/2011,56.71,3.332,NA,NA,NA,NA,NA,218.408408,6.3,FALSE,10272.45
5,4,11/11/2011,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,218.5699621,6.3,FALSE,9265.03
5,4,11/18/2011,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,FALSE,9424.31
5,4,11/25/2011,61.93,3.236,107.42,7,29333.06,8,826.06,219.0428204,6.3,TRUE,11192.08
5,4,12/2/2011,51.14,3.172,2359.44,4,658.01,901.67,24751.93,219.2917287,6.3,FALSE,10865.82
5,4,12/9/2011,44.12,3.158,2546.5,NA,83.07,523.27,3118.64,219.540637,6.3,FALSE,10056.55
5,4,12/16/2011,54.42,3.159,802.42,NA,78.77,319.84,1940.54,219.7596266,6.3,FALSE,10502.53
5,4,12/23/2011,50.33,3.112,225.21,0.15,427.57,NA,1443.04,219.9387246,6.3,FALSE,11922.26
5,4,12/30/2011,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.1178226,6.3,TRUE,11081.52
5,4,1/6/2012,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.943,FALSE,11440.36
5,4,1/13/2012,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,FALSE,10379.01
5,4,1/20/2012,54.65,3.268,761.25,2100.24,NA,132.63,1276.75,220.5694104,5.943,FALSE,9636.52
5,4,1/27/2012,54.63,3.29,573.64,969.68,NA,12,861.28,220.6628023,5.943,FALSE,9608.85
5,4,2/3/2012,57.35,3.36,23811.41,1349.62,23.82,14928.42,3186.52,220.7561941,5.943,FALSE,10696.3
5,4,2/10/2012,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,220.849586,5.943,TRUE,10180.97
